model,experiment_id,task_type,throughput_tps,latency_s,latency_per_token_ms,ttft_s,token_count,cpu_percent_avg,cpu_percent_peak,mem_used_avg_mb,mem_used_peak_mb,gpu_util_avg,gpu_util_peak,gpu_mem_avg_mb,gpu_mem_peak_mb,gpu_power_avg_w,gpu_power_peak_w,gpu_energy_j,gpu_temp_avg_c,cpu_energy_j,response_length,avg_response_length,temperature,max_tokens,norm_throughput,norm_latency,norm_energy,norm_gpu_util,efficiency_score,norm_quality,qe_ratio
qwen25_7b_hf_4bit,exp_20260303_231234_2405126166176,code,21.292951004518294,29.11761736869812,46.96389898177116,,620,11.278873239436622,22.2,9402.825126540492,9485.14453125,62.401408450704224,70,6678.6171875,6678.6171875,65.77216901408451,73.922,1924.184672539949,52.147887323943664,148.66168366670612,2107,2107.0,0.1,640,0.2752727639563037,0.9315091719118607,0.85278664886845,0.5919651819319109,0.6453978518166146,0.3689356207341819,1.0393126387823342
qwen25_7b_hf_4bit,exp_20260303_231305_2405126166176,code,18.928225509263772,42.264923334121704,52.83115416765213,,800,11.061650485436893,23.8,9395.221727093447,9482.09375,55.28155339805825,100,6678.6171875,6678.6171875,60.50317961165048,72.155,2564.729991522668,51.800970873786405,210.9680177074671,3927,3927.0,0.1,800,0.2392837327120618,0.8946072955236712,0.7970461849176501,0.49239320542893333,0.603209537217221,0.7046670356022874,1.7568431440436958
qwen25_7b_hf_4bit,exp_20260303_231350_2405126166176,code,20.801654340705497,38.45847964286804,48.07309955358505,,800,10.989304812834225,25.0,9338.918073195187,9440.296875,61.844919786096256,100,6825.034299799465,6826.6171875,64.83351871657753,81.215,2502.8016901273727,52.4331550802139,190.84846995770926,3147,3147.0,0.1,800,0.26779566311748204,0.905291226888976,0.8024352060363134,0.5841826251485498,0.6194361951245796,0.5607821435159565,1.4614312345149878
qwen25_7b_hf_4bit,exp_20260303_231430_2405126166176,creative,15.536315561259283,32.18266248703003,64.36532497406006,,500,10.278205128205126,25.8,8876.35186298077,9442.6171875,42.256410256410255,61,6826.6171875,6826.6171875,53.74664102564103,74.136,1736.731451874614,50.60897435897436,150.08375859260556,830,830.0,0.8,500,0.20619441733568822,0.7819894135858607,0.6265620497588025,0.2281984988103919,0.5050432059376743,0.9100877192982456,1.822111772962265
qwen25_7b_hf_4bit,exp_20260303_231505_2405126166176,creative,22.261975480269697,22.459821701049805,44.91964340209961,,500,11.668181818181816,27.9,8632.593998579545,8691.71484375,63.59090909090909,100,6826.6171875,6826.6171875,65.77878181818184,70.685,1481.3323683615924,52.38181818181818,118.5769961321354,863,863.0,0.8,500,0.31094118409917326,0.8487567795161008,0.6817838939081348,0.5714136481157452,0.58353867566694,0.9462719298245614,2.2423415096786763
qwen25_7b_hf_4bit,exp_20260303_231529_2405126166176,creative,17.87331978468549,27.97465753555298,55.94931507110596,,500,11.545588235294119,25.7,8726.38347311581,8784.73046875,49.94117647058823,98,6826.6171875,6826.6171875,58.029919117647054,68.672,1631.5384185899488,51.463235294117645,146.35025491654875,790,790.0,0.8,500,0.2425913864456759,0.8108860511649368,0.6493066626592836,0.3518258782973113,0.5350943687255365,0.8662280701754386,1.8450572334212598
qwen25_7b_hf_4bit,exp_20260303_231600_2405126166176,creative,21.828489924795115,22.905844688415527,45.811689376831055,,500,11.148214285714285,25.7,8715.48158482143,8803.6484375,62.00892857142857,100,6826.6171875,6826.6171875,64.35225,71.326,1478.727449065924,52.32142857142857,115.67465735971925,912,912.0,0.8,500,0.30418999374441075,0.8456939113002923,0.6823471239925516,0.5459638035047399,0.5800883080856174,1.0,2.3493196835436208
qwen25_7b_hf_4bit,exp_20260303_231625_2405126166176,creative,19.54201453502809,20.41754698753357,51.171796961237014,,399,10.118999999999998,22.9,8718.250859375,8806.2265625,55.63,68,6826.6171875,6826.6171875,60.64036000000001,70.982,1240.7840629848242,51.87,93.72509673714639,618,618.0,0.8,400,0.2685799707509178,0.8627812098373331,0.7337947345391453,0.44334386670496984,0.5864047716133106,0.6776315789473685,1.6233222965383522
qwen25_7b_hf_4bit,exp_20260303_231647_2405126166176,math,20.36960902928961,19.58800482749939,49.0927439285699,,399,10.38125,18.8,8714.913167317709,8766.375,58.333333333333336,99,6826.6171875,6826.6171875,62.063229166666666,73.579,1223.4279061182735,52.104166666666664,92.29785495936865,1352,1352.0,0.0,400,0.2829694626323211,0.7669795712240901,0.34438401060345875,0.6509784894064371,0.4465968596011931,0.4879105016239625,0.8837552827119757
qwen25_7b_hf_4bit,exp_20260303_231709_2405126166176,math,20.724911986814934,19.252192735671997,48.251109613213025,,399,10.601063829787234,19.9,8716.015541888299,8754.64453125,57.819148936170215,85,6826.6171875,6826.6171875,62.61594680851064,86.346,1212.8885887831452,52.138297872340424,92.67305204987527,1618,1618.0,0.0,400,0.2883067104246073,0.7711066209891905,0.35006889696237,0.6452403811411523,0.45167533955531103,0.5839047275351859,1.0637264831937718
qwen25_7b_hf_4bit,exp_20260303_231731_2405126166176,math,15.812864633431802,20.173447847366333,63.23964842434587,,319,9.477777777777778,24.2,8716.466066919193,8751.00390625,43.64646464646464,66,6826.6171875,6826.6171875,53.78584848484847,71.767,1091.0451082514526,50.04040404040404,86.68878470599653,1226,1226.0,0.0,320,0.21451950055996413,0.7597846174495745,0.41579102282418257,0.4870784506883488,0.43848049230611275,0.44243955250811984,0.791643236000357
qwen25_7b_hf_4bit,exp_20260303_231753_2405126166176,math,20.218319745051605,29.626596450805664,49.460094241745686,,599,10.4375,23.3,8716.676920572916,8806.91015625,58.13194444444444,100,6826.6171875,6826.6171875,62.720569444444436,71.127,1861.8878758949036,51.395833333333336,140.17702590465544,2771,2771.0,0.0,600,0.28069684322065097,0.6436076968658568,0.0,0.6487310636692005,0.3053610463480174,1.0,1.4333581684143362
qwen25_7b_hf_4bit,exp_20260303_231825_2405126166176,math,20.068583471760324,15.895491600036621,49.82912727284207,,319,10.188461538461539,19.9,8717.77373798077,8767.453125,56.5,98,6826.6171875,6826.6171875,60.498,71.405,968.6241235126258,51.34615384615385,73.57165546238423,1145,1145.0,0.0,320,0.2784475526444753,0.812359669853365,0.48182465328206686,0.6305191654536633,0.49963431799841973,0.4132082280765067,0.8292254808684341
qwen25_7b_hf_4bit,exp_20260303_231843_2405126166176,multi_turn,19.319825201617043,62.06060290336609,51.760302671698156,,1199,10.332781456953642,21.5,8728.66181187914,8772.25,53.57615894039735,100,6826.6171875,6826.6171875,60.71513245033113,74.169,3772.898381040573,51.920529801324506,289.34891987442955,496,494.25,0.2,300,0.1959485095809685,0.693725723586464,0.11276191217651096,0.5316424972077178,0.32032569456127985,0.5545350172215844,0.8185530659467857
qwen25_7b_hf_4bit,exp_20260303_231947_2405126166176,multi_turn,20.52597227020933,35.0775101184845,48.71876405345069,,720,10.719883040935674,23.1,8655.74518000731,8761.3984375,56.29824561403509,100,6826.6171875,6826.6171875,62.32630409356725,70.451,2190.7898907159565,52.16374269005848,170.096165691018,415,384.3333333333333,0.7,240,0.21532772140624007,0.8554100857075898,0.5233916466076458,0.5667610401229491,0.4997716082570667,0.46153846153846156,0.9241713498688157
qwen25_7b_hf_4bit,exp_20260303_232025_2405126166176,multi_turn,20.023162019542102,44.898003578186035,49.94216193346611,,899,10.476146788990826,21.9,8607.26687930046,8699.765625,55.45412844036697,77,6826.6171875,6826.6171875,62.30236697247707,71.622,2800.5426711590294,52.41743119266055,212.41598118066767,468,505.0,0.7,300,0.2072490495681776,0.7965650810446635,0.3651328269165817,0.5558708045268387,0.4314089922156446,0.5223880597014925,0.9201457550130417
qwen25_7b_hf_4bit,exp_20260303_232112_2405126166176,multi_turn,18.46919868410993,38.983824491500854,54.144200682640076,,720,11.166666666666666,30.0,8623.86578207672,8719.54296875,50.16931216931217,97,6826.6171875,6826.6171875,58.52219047619048,69.589,2289.078357436419,52.15343915343915,196.73091203212738,476,438.6666666666667,0.7,240,0.18228146026649086,0.8320032081979958,0.49788128038820534,0.48768963718504915,0.47187793068245665,0.5315729047072331,1.0064127371584408
qwen25_7b_hf_4bit,exp_20260303_232153_2405126166176,multi_turn,20.603202823651806,65.28111243247986,48.53614307247573,,1345,10.61360759493671,25.1,8632.951060621044,8713.90625,58.06012658227848,100,6826.6171875,6826.6171875,64.3623417721519,78.539,4207.356881438371,52.96518987341772,312.58077648282057,822,796.3333333333334,0.2,450,0.21656858770979248,0.6744282311503296,0.0,0.5894916507952745,0.28895590442901586,0.928817451205511,1.3020250175713253
qwen25_7b_hf_4bit,exp_20260303_232301_2405126166176,qa,21.065612013713988,14.241219282150269,47.47073094050089,,300,10.598571428571429,21.0,8638.635212053572,8661.23046875,59.371428571428574,100,6826.6171875,6826.6171875,61.793599999999984,71.764,887.8644854637386,52.81428571428572,68.87270459890365,1161,1161.0,0.0,300,0.24816038569539528,0.6922038513681332,0.07520586463091575,0.4973203306946514,0.32948706907787284,0.8104026845637584,1.2055651660462559
qwen25_7b_hf_4bit,exp_20260303_232317_2405126166176,qa,20.675710541708717,9.673186302185059,48.36593151092529,,200,10.5375,16.5,8639.794677734375,8721.26953125,57.25,100,6826.6171875,6826.6171875,61.217875,69.851,600.328689115286,51.75,46.21267712652683,932,932.0,0.0,200,0.24110725962709004,0.8165467703636922,0.40127951207077767,0.45866883503232714,0.46179078858117695,0.6182885906040269,1.146074486741932
qwen25_7b_hf_4bit,exp_20260303_232329_2405126166176,qa,16.67853842810244,11.991458415985107,59.95729207992554,,200,9.303389830508474,17.6,8631.600238347457,8644.3515625,48.13559322033898,100,6826.6171875,6826.6171875,53.581830508474575,65.742,648.6755778305533,50.16949152542373,50.822308176755904,995,995.0,0.0,200,0.16880037991980293,0.7534428648270692,0.3464527859867259,0.29260835161407217,0.39748884721205974,0.6711409395973155,1.1120465913102087
qwen25_7b_hf_4bit,exp_20260303_232343_2405126166176,qa,17.68217386219165,16.96623969078064,56.554132302602135,,300,10.033734939759036,22.7,8642.40686182229,8732.3359375,50.963855421686745,99,6826.6171875,6826.6171875,55.880662650602424,70.663,954.1819519211053,50.325301204819276,77.36805241763592,1309,1309.0,0.0,300,0.18695565183207158,0.6180281627473054,0.0,0.3441380451798069,0.2601907095570203,0.9345637583892618,1.2597386701240032
qwen25_7b_hf_4bit,exp_20260303_232403_2405126166176,qa,21.16477129372878,9.449665069580078,47.24832534790039,,200,9.974468085106384,16.0,8588.939245345744,8641.28125,61.42553191489362,100,6826.6171875,6826.6171875,60.03427659574466,68.939,570.2860129457713,50.61702127659574,43.22126217126847,901,901.0,0.0,200,0.24995412835348213,0.8226310702453888,0.4353487483949283,0.5347451903100948,0.477375596933488,0.5922818791946308,1.1307816084412872
qwen25_7b_hf_4bit,exp_20260303_232414_2405126166176,reasoning,20.547364930675172,29.152156591415405,48.66804105411587,,599,10.44718309859155,19.9,8593.904764524648,8609.86328125,58.936619718309856,93,6826.6171875,6826.6171875,63.422676056338034,78.372,1856.2028949217795,51.640845070422536,137.537408169508,966,966.0,0.1,600,0.21929692536256734,0.6344336105803319,0.0,0.4812142295173009,0.2780488533191265,0.9193391642371235,1.2696737595826324
qwen25_7b_hf_4bit,exp_20260303_232446_2405126166176,reasoning,19.68815990905565,16.25342345237732,50.79194828867912,,320,10.008860759493674,22.9,8595.15001977848,8621.0546875,52.58227848101266,66,6826.6171875,6826.6171875,59.077886075949394,70.761,967.6843997043372,51.177215189873415,73.87422655105591,555,555.0,0.1,320,0.20520264272298397,0.8047364234371001,0.4841985363529165,0.37830790530195746,0.46876154502619855,0.5199222546161322,0.979092024497378
qwen25_7b_hf_4bit,exp_20260303_232504_2405126166176,reasoning,21.060069166818806,18.993289947509766,47.483224868774414,,400,10.606451612903225,21.3,8594.341271841398,8618.56640625,58.61290322580645,66,6826.6171875,6826.6171875,62.9270430107527,75.258,1199.539690443277,51.8494623655914,91.44495758056641,665,665.0,0.1,400,0.22770725611354378,0.7685617878396799,0.35784889588313556,0.47597175463479385,0.4290061075622621,0.6268221574344023,1.0960909670881733
qwen25_7b_hf_4bit,exp_20260303_232526_2405126166176,reasoning,16.000520059394496,19.936851978302002,62.497968584018814,,319,8.805154639175258,16.2,8593.405243234536,8679.53125,43.577319587628864,100,6826.6171875,6826.6171875,51.85284536082474,59.242,1036.6616145182848,49.876288659793815,79.55764644742011,505,505.0,0.1,320,0.14471109878839716,0.7561038769567553,0.4466093734549167,0.23247575924262048,0.41869841463886043,0.4713313896987366,0.8140201237660503
qwen25_7b_hf_4bit,exp_20260303_232548_2405126166176,reasoning,18.7493712386493,21.334048748016357,53.335121870040894,,400,9.76923076923077,15.8,8597.832294170674,8667.18359375,53.44230769230769,67,6826.6171875,6826.6171875,59.68151923076924,70.686,1279.3207168184517,50.58653846153846,94.46231587529186,635,635.0,0.1,400,0.1898028807027324,0.7376565971012943,0.31437219122530025,0.39223577627192086,0.3915297887790713,0.597667638483965,0.9825333984709818
qwen25_7b_hf_4bit,exp_20260303_232611_2405126166176,summary,20.064999763963918,12.459506750106812,49.838027000427246,,250,10.442622950819672,23.2,8599.614497950819,8635.3046875,56.60655737704918,75,6826.6171875,6826.6171875,59.02990163934425,71.395,737.6183007677793,51.08196721311475,59.490887585878376,417,417.0,0.7,250,0.3269999996265532,0.660445186286082,0.11693455052036386,0.6512258813288844,0.364013920892555,0.5957142857142858,0.9376584191275414
qwen25_7b_hf_4bit,exp_20260303_232626_2405126166176,summary,19.76488093653299,10.118957996368408,50.59478998184204,,200,9.82,15.7,8598.83546875,8612.41796875,56.16,99,6826.6171875,6826.6171875,57.47753999999999,70.633,588.1940265066625,50.52,45.07839417815209,329,329.0,0.7,200,0.3217065817124193,0.7277054214214401,0.29700185336167584,0.6460884955752212,0.4360948151199025,0.47,0.8363750888577237
qwen25_7b_hf_4bit,exp_20260303_232638_2405126166176,summary,15.726004321675687,15.897235870361328,63.58894348144531,,250,9.125641025641025,21.7,8597.29852764423,8635.3984375,45.256410256410255,76,6826.6171875,6826.6171875,52.13806410256411,70.381,834.6534652415515,49.1025641025641,66.16888850748539,413,413.0,0.7,250,0.2504699251884881,0.5616553325858887,0.0,0.5206489675516224,0.26868456985116185,0.59,0.8093720643040366
qwen25_7b_hf_4bit,exp_20260303_232657_2405126166176,summary,20.523376075165423,12.18123173713684,48.72492694854736,,250,10.248333333333333,18.2,8605.502669270832,8692.30078125,60.61666666666667,100,6826.6171875,6826.6171875,61.882449999999984,71.29,757.3811988962891,50.25,56.91098384320737,474,474.0,0.7,250,0.33508472192771266,0.6684419617323357,0.0931187964875908,0.6973598820058997,0.3625021162370631,0.6771428571428572,1.0612279582282544
qwen25_7b_hf_4bit,exp_20260303_232711_2405126166176,summary,20.48767437470535,9.761966943740845,48.809834718704224,,200,10.916666666666666,24.1,8608.8427734375,8642.41796875,60.333333333333336,100,6826.6171875,6826.6171875,59.2394375,70.533,582.324723134041,50.1875,48.752413973808274,337,337.0,0.7,200,0.3344550246094933,0.737964255851869,0.3040747980561803,0.6941002949852508,0.44639372601621213,0.48142857142857143,0.871935949106747
qwen25_7b_hf_4bit,exp_20260303_232723_2405126166176,translation,17.617575531274962,16.971688270568848,56.76149923267173,,299,9.663855421686748,21.1,8603.982115963856,8631.4140625,49.10843373493976,100,6826.6171875,6826.6171875,55.14580722891566,69.49,942.4042929407361,49.397590361445786,74.61084215462209,931,931.0,0.2,300,0.18861401967050054,0.6010458177615438,0.03457763680256017,0.35531021013652464,0.2661326442374314,0.609072715143429,0.8322353580213134
qwen25_7b_hf_4bit,exp_20260303_232742_2405126166176,translation,16.97704290702009,17.435309648513794,58.90307313687092,,296,9.736470588235294,24.7,8598.972977941177,8694.11328125,49.37647058823529,65,6826.6171875,6826.6171875,55.79270588235292,69.199,974.8978428535464,49.2,77.10186318218707,654,654.0,0.2,300,0.17667808441583346,0.5889570619272086,0.0,0.35963293825749054,0.24735835234449596,0.4242828552368246,0.5694455011365919
qwen25_7b_hf_4bit,exp_20260303_232802_2405126166176,translation,20.62201899096088,14.450573444366455,48.49185719586059,,298,11.192957746478873,20.8,8631.60546875,8760.49609375,57.521126760563384,100,6826.6171875,6826.6171875,60.42392957746479,71.695,881.1671976171735,50.29577464788732,73.78694008290768,1165,1165.0,0.2,300,0.24459999330117344,0.6667829537395614,0.09974238631819014,0.4909847797630403,0.32779759933779484,0.7651767845230153,1.136285629852022
qwen25_7b_hf_4bit,exp_20260303_232819_2405126166176,translation,20.774455677449513,11.55264925956726,48.13603858153025,,240,10.36315789473684,16.6,8670.970668859649,8760.6796875,61.21052631578947,96,6826.6171875,6826.6171875,60.47824561403509,69.419,701.6079939118624,50.75438596491228,54.57255083262921,857,857.0,0.2,240,0.24744055809282772,0.7423452542782824,0.29081824435583187,0.5504850723935861,0.40892527282736535,0.5597064709806537,0.9478130509004554
qwen25_7b_hf_4bit,exp_20260303_232833_2405126166176,translation,18.742884432909857,15.899367094039917,53.35358085248294,,298,9.982051282051284,23.4,8665.872546073719,8712.265625,53.48717948717949,100,6826.6171875,6826.6171875,58.222641025641025,69.103,931.4795031186342,49.98717948717949,72.0365639805794,1007,1007.0,0.2,300,0.209583465539147,0.6290061955519408,0.04620312603431757,0.4259278403804405,0.2863961826915363,0.6597731821214142,0.9256075853948929
qwen25_7b_hf_8bit,exp_20260303_224034_2093745559200,code,3.31862098051437,360.9933183193207,301.3299819026049,,1198,9.612871853546908,48.5,11398.688673215818,13345.35546875,70.43192219679634,99,7934.056971360126,8176.6171875,32.23811956521739,590.006,11724.040240764143,40.609267734553775,1562.8518562120184,4019,4019.0,0.1,1200,0.001719353158164892,0.0,0.0,0.7042728230454136,0.0006877412632659568,0.7216380741560597,0.724887732040217
